,stock_code,corp_name,sector,product
92251,060370,LS마린솔루션,전기 및 통신 공사업,해저케이블등의 건설 및 유지보수 업무
92252,458610,한국제12호스팩,금융 지원 서비스업,기업인수합병
92253,457390,대신밸런스제15호스팩,금융 지원 서비스업,금융 지원 서비스업
92261,038500,삼표시멘트,기타 비금속 광물제품 제조업,"시스템통합(SI), 네트워크장비"
92330,092870,엑시콘,특수 목적용 기계 제조업,반도체 검사장비
92341,266470,바이오인프라생명과학,자연과학 및 공학 연구개발업,I-FINDER(바이오마커 진단)
92346,033020,세아메탈,,
92359,005990,매일홀딩스,낙농제품 및 식용빙과류 제조업,유제품
92360,025530,에스제이엠홀딩스,자동차 부품 및 내장품 판매업,지주회사및경영자문
92418,101360,에코앤드림,기타 화학제품 제조업,배출가스 저감용 촉매 및 이차전지 양극활물질 전구체
92457,042660,한화오션,선박 및 보트 건조업,선박 제조
92458,071850,캐스텍코리아,자동차 신품 부품 제조업,자동차용 터보차저 부품
92460,086250,화신테크,,
92493,195500,마니커에프앤지,"도축, 육류 가공 및 저장 처리업","육가공품, 튀김류, 패티류, 삼계탕 등"
92500,046070,코다코,자동차 신품 부품 제조업,"Oil Pump, Throttle Body"
92501,288330,브릿지바이오,기초 의약물질 및 생물학적 제제 제조업,"펠리노-1 단백질 저해제, 오토택신 저해제"
92502,001740,SK네트웍스,기타 전문 도매업,"정보통신 유통, 자동차 관리, 글로벌 트레이딩, 호텔&리조트"
92563,095700,제넥신,자연과학 및 공학 연구개발업,항체융합단백질 치료제 및 유전자치료 백신개발
92564,462020,에이치엠씨제6호스팩,금융 지원 서비스업,합병
92569,092790,넥스틸,1차 철강 제조업,"OCTG Pipe, Line Pipe, Standard Pipe, 일반관"
92612,419530,SAMG엔터,"영화, 비디오물, 방송프로그램 제작 및 배급업",애니메이션 IP 기획 및 관련 제품 제작
92707,052960,태양3C,자동차 부품 및 내장품 판매업,"와이어링 하네스 커넥터, 초음파 프로브 케이블"
92726,224060,더코디,특수 목적용 기계 제조업,"반도체 및 평판디스플레이 제조용 장비(IRIS, LOZIX, HP/CP)"
92727,900340,윙입푸드,기타 금융업,육가공 제품
92737,020400,대동금속,금속 주조업,"농기계 주문제품 및 상용차 실린더 헤드, 경승용차 실린더 브록 외"
92745,438700,버넥트,소프트웨어 개발 및 공급업,산업용 XR 솔루션
92786,260930,씨티케이,기타 화학제품 제조업,완제 화장품 (색조 및 기초)
92793,214610,미코바이오메드,의료용 기기 제조업,체외진단용 의료기기
92820,017550,수산중공업,특수 목적용 기계 제조업,"유압브레이커,트럭크레인,플라즈마 파암장비,특장차,산업기계,건설기계 제조,도매"
92821,215090,휴센텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",■ 회로카드조립체(프로세서보드용)
92822,373200,하인크코리아,그외 기타 제품 제조업,모바일 IT응용제품 외
92823,015890,태경산업,기초 화학물질 제조업,"제강용 정련제(프락스),카바이드,중질탈산칼슘 제조,판매/고속도로휴게소 운영"
92824,019490,하이트론씨스템즈,영상 및 음향기기 제조업,"영상음향기기(보안시스템,CCTV용 모니터,CRT,화상회의시스템),정보통신기기 제조"
92825,023590,다우기술,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","인터넷솔루션 개발,도매,IT컨설팅,시스템 설계,자문,인터넷관련서비스/부동산분양,개발,임대"
92846,215570,크로넥스,자연과학 및 공학 연구개발업,CRO 및 생물종(미니피그)
92890,311840,대원모방,,
92955,397500,대신밸런스제11호기업인수목적,,
92979,005110,한창,기계장비 및 관련 물품 도매업,"소화기, 통신장비 유통"
92980,082210,옵트론텍,사진장비 및 광학기기 제조업,"IRFilter,Grating"
92981,367480,유안타제8호기업인수목적,,
92982,146060,율촌,1차 철강 제조업,냉간인발강관(파이프)
93011,001620,케이비아이동국실업,자동차 신품 부품 제조업,"자동차부품(에어닥트,글로벌박스,노즐,어셈블리류,핸들류) 제조,판매/공장 임대"
93012,357230,에이치피오,기타 식품 제조업,"건강기능식품(유산균, 비타민 등)"
93020,006090,사조오양,수산물 가공 및 저장 처리업,"원양어업/수산물가공(게맛살) 제조,수출입/냉동 및 냉장보관/부동산 임대"
93044,115160,휴맥스,영상 및 음향기기 제조업,셋톱박스
93045,027390,한화갤러리아타임월드,,
93046,308170,씨티알모빌리티,자동차 신품 부품 제조업,"이너레이스, 오디 클러치보스, 로터샤프트, 슬리브기어, 컨트롤 암, 엑슬"
93058,001120,LX인터내셔널,상품 중개업,"전자,기계,화공,유류.금속,의류 수출입,도소매"
93061,051380,피씨디렉트,기계장비 및 관련 물품 도매업,"스토리지(HDD), 프로세서(CPU), Memory, Monitor등"
93063,033160,엠케이전자,전자부품 제조업,반도체용세금선
93213,003190,알바이오,,
93249,216400,인바이츠바이오코아,자연과학 및 공학 연구개발업,"CRO(분석/생동/임상) 서비스, 유전체 분석 및 유전체 분석제품 개발 등"
93265,044450,KSS해운,해상 운송업,"특수화물해상운송(액화가스,LPG,암모니아,VCM,석유화학제품 등), 선박대여"
93268,450080,에코프로머티,일차전지 및 축전지 제조업,배터리 양극재용 핵심소재 하이니켈 전구체
93269,066790,씨씨에스,텔레비전 방송업,케이블TV서비스 및 초고속인터넷서비스
93270,079950,인베니아,특수 목적용 기계 제조업,"Dry Etcher, 진공합착기, LCD Panel 검사장비, OLED용 진공합착기"
93280,066570,LG전자,통신 및 방송 장비 제조업,"이동통신단말기,C-TV,V.C.R.,컴퓨터,완전평면 TV,플라즈마 디스플레이 패널 TV,전자제품(세탁기외),CDMA(코드분할다중접속)이동통신,전자교환기,전송기기"
93281,096240,크레버스,일반 교습 학원,청담어학원
93282,046140,에스비에스콘텐츠허브,,
93284,419120,산돌,소프트웨어 개발 및 공급업,리테일 폰트 등
93290,376300,디어유,소프트웨어 개발 및 공급업,"모바일 어플리케이션(DearU bubble, Lysn)"
93297,210980,SK디앤디,부동산 임대 및 공급업,"비주거용 부동산개발 및 임대(오피스, 지식산업센터, 호텔 등)"
93308,031510,오스템,자동차 신품 부품 제조업,휠
93401,111820,지유온,,
93406,340930,유일에너테크,특수 목적용 기계 제조업,2차전지 제조장비
93443,159910,스킨앤스킨,기타 화학제품 제조업,"화장품제조,마스크"
93447,004250,엔피씨,플라스틱제품 제조업,"산업용기프라스틱제품(플라스틱 파렛트,시트 파렛트) 제조,판매"
93448,010280,쌍용정보통신,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","클라우드,시스템통합(SI),네트워크 설계 및 구축,시스템운영(SM)"
93449,118000,에스메디,기계장비 및 관련 물품 도매업,의료기기 도매
93450,024850,HLB이노베이션,전자부품 제조업,리드프레임
93451,119860,커넥트웨이브,소프트웨어 개발 및 공급업,"인터넷쇼핑몰 가격비교서비스, 온라인광고"
93452,124500,아이티센,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",시스템통합 및 IT서비스
93501,048830,엔피케이,합성고무 및 플라스틱 물질 제조업,합성고무 및 플라스틱물질 제조업
93522,161000,애경케미칼,기초 화학물질 제조업,오르토프탈산디옥틸
93527,382900,범한퓨얼셀,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","잠수함용 연료전지모듈, 건물용 연료전지 시스템, 수소충전소 구축"
93595,263020,디케이앤디,플라스틱제품 제조업,합성피혁 및 부직포
93639,008670,신한투자증권,,
93641,079190,케스피온,통신 및 방송 장비 제조업,휴대폰안테나
93642,000480,시알홀딩스,"내화, 비내화 요업제품 제조업","내화연와(정형,부정형,S/N,CCN),단열벽돌,스라이딩노즐,연주용 특수내화물 제조"
93643,377480,마음AI,소프트웨어 개발 및 공급업,종합 인공지능 엔진 및 플랫폼
93674,136510,스마트솔루션즈,특수 목적용 기계 제조업,"EV Z(전기차), EGIS(유리기판 검사장비), Smart-EPD 및 Smart-HMS(플라즈마 검사장비)"
93675,205100,엑셈,소프트웨어 개발 및 공급업,"DB, E2E 성능관리 SW"
93676,339950,아이비김영,일반 교습 학원,"오프라인 학원, 온라인강의"
93680,462520,조선내화,"내화, 비내화 요업제품 제조업",내화 요업제품
93686,074430,아미노로직스,기타 전문 도매업,DVR용 영상처리 칩
93747,009460,한창제지,"펄프, 종이 및 판지 제조업","마닐라판지,고급백판지(ALL PULP) 제조,판매,수출입"
93751,069140,누리플랜,"구조용 금속제품, 탱크 및 증기발생기 제조업","경관조명, 경관시설"
93763,037640,지에스엔텍,,
93764,015540,에코바이브,,
93777,389500,에스비비테크,일반 목적용 기계 제조업,"베어링, 감속기"
93781,026040,제이에스티나,귀금속 및 장신용품 제조업,"주얼리,가죽제품,손목시계"
93792,304360,에스바이오메딕스,의약품 제조업,줄기세포 치료제 연구 및 개발
93867,133750,메가엠디,일반 교습 학원,"의학, 치의학, 법학 전문대학원, 약학대학 입학시험 대비 강의"
93890,114190,강원에너지,"구조용 금속제품, 탱크 및 증기발생기 제조업",플랜트설비(산업용 보일러)
93891,330730,스톤브릿지벤처스,기타 금융업,"창업투자, 사모투자"
93926,073110,엘엠에스,전자부품 제조업,프리즘시트
93927,376190,LB루셈,반도체 제조업,디스플레이 구동 반도체(Driver IC)
93946,122310,제노레이,의료용 기기 제조업,의료용 방사선 진단기기
93954,440320,오픈놀,소프트웨어 개발 및 공급업,미니인턴플랫폼(커리어 및 채용 플랫폼)
93959,006800,미래에셋증권,금융 지원 서비스업,"유가증권매매,유가증권위탁매매,유가증권인수"
93960,038870,에코바이오,사업시설 유지·관리 서비스업,"판매시점정보시스템(POS), 금전등록기"
93961,065150,대산F&B,음·식료품 및 담배 도매업,"외식프랜차이즈사업,육류가공,식자재유통등"
93962,097800,윈팩,반도체 제조업,반도체 패키징 및 테스트
93987,144620,코오롱머티리얼,,
94043,242040,나무기술,소프트웨어 개발 및 공급업,응용소프트웨어 개발 및 공급업
94060,072520,제넨바이오,생활용품 도매업,휴대폰윈도우
94083,089150,케이씨티,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","금융단말시스템,복표발매기,마권발매기"
94084,373170,엠아이큐브솔루션,소프트웨어 개발 및 공급업,"스마트팩토리 솔루션, 제조지능화 솔루션"
94142,033430,디에스티,,
94157,288490,나라소프트,소프트웨어 개발 및 공급업,"체육용솔루션(NS트루골프, NS테니스, NS축구, NS승마 등)"
94158,440110,파두,반도체 제조업,SSD 컨트롤러
94159,416180,신성에스티,자동차 신품 부품 제조업,전기차/2차전지 Busbar 및 배터리모듈 보호 부품 등
94172,286940,롯데정보통신,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","SM, SI"
94173,317240,TS트릴리온,기타 화학제품 제조업,기업인수합병
94177,950170,JTC,종합 소매업,"식품류, 생활용품류, 화장품류 (사후면세업)"
94182,083640,인콘,상품 종합 도매업,영상보안장비 및 영상보안솔루션
94186,001880,DL건설,건물 건설업,"도로건설공사,토목공사,건축공사,조경공사/부동산 임대,매매"
94187,900280,골든센츄리,기타 금융업,트랙터용 휠 및 타이어
94188,010580,에스엠벡셀,자동차 신품 부품 제조업,"자동차부품(워터펌프,오일펌프,엔진헤드(GV6),프론트케이스) 제조"
94191,373220,LG에너지솔루션,일차전지 및 축전지 제조업,"2차전지 (소형,ESS,자동차전지)"
94192,093640,케이알엠,반도체 제조업,멀티미디어반도체
94193,347700,라이프시맨틱스,소프트웨어 개발 및 공급업,"소프트웨어(개인건강기록 플랫폼,진료기록번역플랫폼,질병분류기호 검색) 개발,공급/의료기기 도매/자문,컨설팅/전자상거래,통신판매"
94194,348080,큐라티스,자연과학 및 공학 연구개발업,"백신 및 면역증강제 개발제조업, CMO/CDMO"
94286,086980,쇼박스,"영화, 비디오물, 방송프로그램 제작 및 배급업",영화투자및배급
94293,241790,오션브릿지,특수 목적용 기계 제조업,"반도체 케미칼 및 특수가스, 반도체 장비"
94296,148140,비디아이,일반 목적용 기계 제조업,"탈황설비, 전기집진기, 회처리 및 회정제설비"
94301,072020,중앙백신,기초 의약물질 및 생물학적 제제 제조업,동물용백신
94302,005560,제이에스전선,,
